tms_acc,x_acc,y_acc,z_acc,x_gyr,y_gyr,z_gyr,x_mag,y_mag,z_mag,tms_ori,yaw,pitch,roll,blockID,testID,freq
2023-09-15 14:02:48.545,0.05746084,-2.0446482,-9.593566,0.0064904434,-0.005726862,0.010079277,0.9525,25.109999,18.66,,,,,86906,1,100
2023-09-15 14:02:48.548,0.06823475,-2.0446482,-9.67856,0.0064904434,-0.005726862,0.010079277,0.9535,25.110999,18.661,,,,,86906,1,100
2023-09-15 14:02:48.608,0.022744916,-2.1332338,-9.55885,0.005879578,-0.0045051314,0.011911872,0.9525,25.109999,18.66,,,,,86906,1,100
2023-09-15 14:02:48.639,0.061052144,-2.0590134,-9.591172,-0.005726862,0.0064904434,0.00580322,1.2975,24.6975,18.3,,,,,86906,1,100
2023-09-15 14:02:48.656,0.074220255,-2.0518308,-9.607931,-0.005726862,0.0052687125,0.004581489,1.8,24.6975,18.5025,,,,,86906,1,100
2023-09-15 14:02:48.673,0.093373865,-2.0853498,-9.66659,-0.0075594573,0.00038179077,0.0021380284,1.8,24.8025,18.5025,,,,,86906,1,100
2023-09-15 14:02:48.696,0.12808979,-2.0937295,-9.673772,-0.0051159966,-0.0026725354,0.0009162979,1.7025,24.6975,18.5025,,,,,86906,1,100
2023-09-15 14:02:48.708,0.10414778,-2.12246,-9.661801,-0.0045051314,0.003436117,0.0009162979,1.5975,24.8025,18.6975,,,,,86906,1,100
2023-09-15 14:02:48.726,0.10534488,-2.054225,-9.653421,-0.0032834008,0.005879578,-0.00030543262,-17.3025,25.432499,54.225,,,,,86906,1,100
2023-09-15 14:02:48.740,0.093373865,-2.1080947,-9.651027,-0.0026725354,0.004046982,-0.0009162979,1.89,24.375,30.24,,,,,86906,1,100
2023-09-15 14:02:48.756,0.09935937,-2.0254946,-9.648633,-0.0032834008,0.0016035213,-0.008246681,2.0774999,23.9475,19.74,,,,,86906,1,100
2023-09-15 14:02:48.769,0.08619126,-2.0685902,-9.640253,-0.0045051314,0.0028252518,-0.009468411,2.0774999,23.9475,19.74,,,,,86906,1,100
2023-09-15 14:02:48.780,0.06703765,-2.0578163,-9.640253,-0.0051159966,0.003436117,-0.009468411,1.5,24.435,20.175,,,,,86906,1,100
2023-09-15 14:02:48.790,0.06823475,-2.0602105,-9.628283,-0.0051159966,0.0046578473,-0.010079277,-6.315,25.0275,33.285,,,,,86906,1,100
2023-09-15 14:02:48.800,0.051475335,-2.0566192,-9.631873,-0.005726862,0.0046578473,-0.009468411,-6.315,25.0275,33.285,,,,,86906,1,100
2023-09-15 14:02:48.820,0.06344634,-2.0590134,-9.648633,-0.006948592,0.0046578473,-0.009468411,1.6574999,23.9175,29.7375,,,,,86906,1,100
2023-09-15 14:02:48.830,0.053869538,-2.0709844,-9.654618,-0.0075594573,0.0046578473,-0.010079277,1.6837499,24.146250000000002,29.9549995,,,,,86906,1,100
2023-09-15 14:02:48.847,0.053869538,-2.0769699,-9.66659,-0.010002919,0.0046578473,-0.008857546,1.7099999,24.375,30.172499,,,,,86906,1,100
2023-09-15 14:02:48.860,0.039504327,-2.0841527,-9.67856,-0.008781188,0.0077121737,-0.005192355,1.2825,24.449999,18.404999,,,,,86906,1,100
2023-09-15 14:02:48.870,0.010773907,-2.1380222,-9.6845455,-0.005726862,0.0071013086,-0.0027488936,0.93,25.057499,20.43,,,,,86906,1,100
2023-09-15 14:02:48.880,0.016759412,-2.1392193,-9.662998,-0.0045051314,0.0071013086,-0.0009162979,0.93,25.057499,20.43,,,,,86906,1,100
2023-09-15 14:02:48.889,0.005985504,-2.0805612,-9.664195,-0.0020616702,0.0064904434,0.0021380284,0.5475,25.335,29.324999,,,,,86906,1,100
2023-09-15 14:02:48.900,-0.01436521,-2.1404164,-9.657013,-0.0008399397,0.0052687125,0.004581489,0.5475,25.335,29.324999,,,,,86906,1,100
2023-09-15 14:02:48.910,-0.007182605,-2.1140802,-9.664195,-0.0008399397,0.003436117,0.00580322,0.6375,24.727499,29.7825,,,,,86906,1,100
2023-09-15 14:02:48.920,-0.0035913025,-2.0937295,-9.662998,-0.0020616702,0.0016035213,0.008246681,0.6375,24.727499,29.7825,,,,,86906,1,100
2023-09-15 14:02:48.929,0.005985504,-2.100912,-9.67018,-0.003894266,0.00038179077,0.010079277,0.84,25.47,30.21,,,,,86906,1,100
2023-09-15 14:02:48.940,0.010773907,-2.0745757,-9.685743,-0.003894266,0.00038179077,0.0106901415,0.84,25.47,30.21,,,,,86906,1,100
2023-09-15 14:02:48.950,0.04309563,-2.0482395,-9.673772,-0.0020616702,-0.0026725354,0.011301007,1.09125,24.81375,24.74625,,,,,86906,1,100
2023-09-15 14:02:48.960,0.05746084,-2.0278888,-9.646238,-0.0008399397,-0.0045051314,0.011911872,1.3425,24.1575,19.2825,,,,,86906,1,100
2023-09-15 14:02:48.969,0.07182605,-2.0242975,-9.621099,-0.00022907447,-0.005726862,0.009468411,1.3425,25.5075,17.2125,,,,,86906,1,100
2023-09-15 14:02:48.980,0.073023155,-2.03148,-9.616311,-0.001450805,-0.0051159966,0.0076358155,1.3425,25.5075,17.2125,,,,,86906,1,100
2023-09-15 14:02:48.990,0.08140286,-2.055422,-9.617508,-0.0032834008,-0.0032834008,0.005192355,0.97499996,25.0725,17.6325,,,,,86906,1,100
2023-09-15 14:02:49.000,0.08259996,-2.0242975,-9.646238,-0.0045051314,-0.0008399397,0.004581489,1.35749998,25.035,22.064999999999998,,,,,86906,1,100
2023-09-15 14:02:49.009,0.088585466,-2.0590134,-9.677363,-0.003894266,0.00038179077,0.0021380284,1.74,24.9975,26.4975,,,,,86906,1,100
2023-09-15 14:02:49.020,0.095768064,-2.0973208,-9.692925,-0.0051159966,0.0016035213,0.0009162979,1.74,24.9975,26.4975,,,,,86906,1,100
2023-09-15 14:02:49.031,0.11252748,-2.03148,-9.726444,-0.0051159966,0.004046982,0.0009162979,2.055,24.547499,25.6575,,,,,86906,1,100
2023-09-15 14:02:49.049,0.10295067,-2.0937295,-9.691729,-0.0045051314,0.0052687125,-0.0009162979,2.055,24.547499,25.6575,,,,,86906,1,100
2023-09-15 14:02:49.060,0.11851298,-2.0757728,-9.749189,-0.006337727,0.0046578473,-0.0015271631,1.4625,24.314999,17.137499,,,,,86906,1,100
2023-09-15 14:02:49.070,0.062249243,-2.172738,-9.765948,-0.011224649,0.0016035213,-0.0009162979,1.095,24.1875,17.265,,,,,86906,1,100
2023-09-15 14:02:49.080,0.005985504,-2.2469583,-9.683349,-0.011224649,-0.003894266,0.0033597588,1.095,24.1875,17.265,,,,,86906,1,100
2023-09-15 14:02:49.100,0.05865794,-2.1212628,-9.727641,-0.014278975,-0.011224649,0.024129177,0.78,24.93,17.512499,,,,,86906,1,100
2023-09-15 14:02:49.120,0.029927522,-2.1859062,-10.022128,-0.010002919,0.00038179077,0.04062254,1.3425,24.585,24.6975,,,,,86906,1,100
2023-09-15 14:02:49.140,-0.19991584,-2.5390508,-10.126276,-0.019776762,-0.019165898,0.058337633,0.9525,24.8925,24.555,,,,,86906,1,100
2023-09-15 14:02:49.150,-0.29209262,-2.6300306,-10.111911,-0.02649628,-0.04176791,0.07666359,1.0124999,25.05,20.3625,,,,,86906,1,100
2023-09-15 14:02:49.160,-0.35673606,-2.5031378,-10.0748005,-0.0332158,-0.06009387,0.10415252,1.0124999,25.05,20.3625,,,,,86906,1,100
2023-09-15 14:02:49.169,-0.40222588,-2.433706,-10.001778,-0.039935317,-0.072922036,0.13530666,0.3225,25.0875,18.3975,,,,,86906,1,100
2023-09-15 14:02:49.180,-0.4225766,-2.2972364,-9.878476,-0.044211373,-0.08513934,0.16768251,0.3225,25.0875,18.3975,,,,,86906,1,100
2023-09-15 14:02:49.190,-0.4285621,-2.030283,-9.657013,-0.04482224,-0.106519625,0.2012801,0.7125,25.635,20.07,,,,,86906,1,100
2023-09-15 14:02:49.200,-0.3854665,-1.8435353,-9.409213,-0.04054618,-0.1333977,0.23304509,0.7125,25.635,20.07,,,,,86906,1,100
2023-09-15 14:02:49.211,-0.24420857,-1.483208,-9.157822,-0.025885414,-0.15050192,0.25809056,1.5224999,24.734999,21.0525,,,,,86906,1,100
2023-09-15 14:02:49.230,0.1340753,-0.92535895,-8.862138,0.04008803,-0.09980011,0.2312125,1.5224999,24.734999,21.0525,,,,,86906,1,100
2023-09-15 14:02:49.240,0.30406362,-0.80804306,-8.955511,0.057803124,-0.051541757,0.18417588,0.945,24.9075,20.789999,,,,,86906,1,100
2023-09-15 14:02:49.251,0.39264908,-1.0594343,-9.214086,0.061468314,-0.0045051314,0.124311075,0.945,24.9075,20.789999,,,,,86906,1,100
2023-09-15 14:02:49.260,0.40581718,-1.4257472,-9.387665,0.03153592,0.035811976,0.025961773,2.0325,24.4275,20.6775,,,,,86906,1,100
2023-09-15 14:02:49.271,0.32561144,-1.6256629,-9.441534,0.016264288,0.065133505,-0.013744468,2.0625,24.4275,19.297499,,,,,86906,1,100
2023-09-15 14:02:49.280,0.25977087,-1.6938977,-9.445126,0.013209961499999999,0.0862083575,-0.044593164000000005,2.0625,24.4275,19.297499,,,,,86906,1,100
2023-09-15 14:02:49.300,0.05746084,-1.8602947,-9.31943,0.010155635,0.10728321,-0.07544186,0.97499996,24.48,19.14,,,,,86906,1,100
2023-09-15 14:02:49.311,-0.01436521,-1.9847932,-9.455899,0.020540344,0.10667235,-0.09743301,1.245,25.0875,19.455,,,,,86906,1,100
2023-09-15 14:02:49.331,-0.019153614,-2.172738,-9.9790325,0.005879578,0.09201158,-0.12675454,1.3199999,24.255,27.375,,,,,86906,1,100
2023-09-15 14:02:49.340,-0.093373865,-2.3187842,-10.0903635,-0.027107146,0.10056369,-0.14080444,1.3199999,24.255,27.375,,,,,86906,1,100
2023-09-15 14:02:49.352,-0.18674773,-2.360683,-10.049662,-0.05642868,0.11827879,-0.14019357,1.0725,24.75,20.4375,,,,,86906,1,100
2023-09-15 14:02:49.372,-0.142455,-2.0386627,-9.739613,-0.05826127,0.13293955,-0.105374254,0.525,25.4475,19.859999,,,,,86906,1,100
2023-09-15 14:02:49.390,-0.29568392,-1.6101006,-9.4774475,0.017486017,0.09201158,-0.03573562,0.81,25.3575,27.359999,,,,,86906,1,100
2023-09-15 14:02:49.400,-0.32321724,-1.6196774,-9.53012,0.054748796,0.0669661,-0.01863139,1.06499995,24.8925,27.3224995,,,,,86906,1,100
2023-09-15 14:02:49.411,-0.33877954,-1.6867151,-9.503783,0.0828486,0.065133505,-0.013133603,1.3199999,24.4275,27.285,,,,,86906,1,100
2023-09-15 14:02:49.420,-0.24540567,-1.6950948,-9.496601,0.10483975,0.0669661,-0.005192355,1.3199999,24.4275,27.285,,,,,86906,1,100
2023-09-15 14:02:49.431,0.35793316,-1.4736311,-9.3421755,0.12133311,0.08529206,-0.027183502499999998,1.05,24.9825,20.7225,,,,,86906,1,100
2023-09-15 14:02:49.440,0.21906945,-1.6160861,-9.096769,0.13782647,0.10361802,-0.04917465,1.05,24.9825,20.7225,,,,,86906,1,100
2023-09-15 14:02:49.451,0.11971009,-1.6400281,-9.350554,0.12683089,0.13538301,-0.067500606,1.0799999,25.2675,21.24,,,,,86906,1,100
2023-09-15 14:02:49.460,0.51834464,-1.9560628,-9.834184,0.088346384,0.14393513,-0.09682214,0.84374993,25.2337495,20.67,,,,,86906,1,100
2023-09-15 14:02:49.471,0.25498247,-2.1823149,-10.093954,0.04192063,0.15370896,-0.10720685,0.60749996,25.199999,20.1,,,,,86906,1,100
2023-09-15 14:02:49.480,0.5602432,-2.60968,-10.396821,-0.0051159966,0.12988523,-0.124311075,0.64874998,25.0462495,19.8374995,,,,,86906,1,100
2023-09-15 14:02:49.491,0.046686932,-2.779668,-10.200497,-0.03688099,0.12927435,-0.11575896,0.69,24.8925,19.574999,,,,,86906,1,100
2023-09-15 14:02:49.500,0.47764325,-2.8407204,-10.160992,-0.03810272,0.135077575,-0.104763387,0.69,24.8925,19.574999,,,,,86906,1,100
2023-09-15 14:02:49.511,0.29807812,-2.742558,-9.864111,-0.03932445,0.1408808,-0.093767814,0.5625,25.14,21.8475,,,,,86906,1,100
2023-09-15 14:02:49.521,0.33039984,-2.4540567,-9.688137,-0.029856038499999998,0.131412385,-0.1001819,0.5625,25.14,21.8475,,,,,86906,1,100
2023-09-15 14:02:49.540,0.37349546,-2.2589293,-9.270349,-0.020387627,0.12194397,-0.106595986,0.6975,24.734999,20.564999,,,,,86906,1,100
2023-09-15 14:02:49.551,0.2801216,-2.172738,-9.218874,-0.001450805,0.10789407,-0.09682214,0.675,24.945,26.1525,,,,,86906,1,100
2023-09-15 14:02:49.560,0.32441434,-2.1308396,-9.235633,0.015042556,0.09323331,-0.08827003,0.57375,25.08,23.302500000000002,,,,,86906,1,100
2023-09-15 14:02:49.571,0.3184288,-2.1380222,-9.295488,0.024205536,0.12377657,-0.06994407,0.4725,25.215,20.4525,,,,,86906,1,100
2023-09-15 14:02:49.590,0.47764325,-2.349909,-9.720459,0.016875152,0.11766792,-0.0711658,0.315,25.05,20.7675,,,,,86906,1,100
2023-09-15 14:02:49.600,0.38307226,-2.4073699,-9.854534,-0.001450805,0.11827879,-0.0729984,0.315,25.05,20.7675,,,,,86906,1,100
2023-09-15 14:02:49.609,0.2681506,-2.4253263,-10.035296,-0.022220224,0.12194397,-0.06811147,-8.1675,25.965,35.392498,,,,,86906,1,100
2023-09-15 14:02:49.620,0.6332663,-2.5007436,-9.859323,-0.04665483,0.10361802,-0.06627888,-8.1675,25.965,35.392498,,,,,86906,1,100
2023-09-15 14:02:49.631,0.29807812,-2.4827871,-9.850943,-0.057650406,0.096898496,-0.06627888,-3.87000001,25.5599995,31.642499,,,,,86906,1,100
2023-09-15 14:02:49.640,0.3866636,-2.2984335,-9.680955,-0.058872137,0.089568116,-0.05955936,0.42749998,25.154999,27.8925,,,,,86906,1,100
2023-09-15 14:02:49.651,0.32561144,-2.231396,-9.610326,-0.04970916,0.08773552,-0.055283304,-0.2775,25.185,28.92,,,,,86906,1,100
2023-09-15 14:02:49.660,0.2669535,-2.2505496,-9.65821,-0.043295075,0.085597495,-0.0467311905,-0.2775,25.185,28.92,,,,,86906,1,100
2023-09-15 14:02:49.671,0.29807812,-2.111686,-9.526528,-0.03688099,0.08345947,-0.038179077,-0.39,25.125,20.752499,,,,,86906,1,100
2023-09-15 14:02:49.680,0.35673606,-2.054225,-9.630676,-0.04298964,0.09201158,-0.042455133,-0.39,25.125,20.752499,,,,,86906,1,100
2023-09-15 14:02:49.691,0.35553896,-2.0937295,-9.677363,-0.04970916,0.0846812,-0.042455133,-9.037499,24.682499,33.6,,,,,86906,1,100
2023-09-15 14:02:49.700,0.31004912,-2.111686,-9.572019,-0.048181995000000005,0.072769325,-0.040622538,-4.6199995000000005,24.8287495,29.55375,,,,,86906,1,100
2023-09-15 14:02:49.720,0.3878607,-1.9596541,-9.551667,-0.04665483,0.06085745,-0.038789943,-0.2025,24.975,25.5075,,,,,86906,1,100
2023-09-15 14:02:49.731,0.44771573,-1.8614918,-9.595961,-0.03688099,0.048640147,-0.034513887,-0.1125,24.72,24.9,,,,,86906,1,100
2023-09-15 14:02:49.740,0.37828386,-1.8926164,-9.67018,-0.02649628,0.04314236,-0.03145956,-0.38624998499999996,24.854999999999997,25.042499999999997,,,,,86906,1,100
2023-09-15 14:02:49.751,0.35434186,-1.9500773,-9.781511,-0.013057245,0.047418416,-0.036957346,-0.65999997,24.99,25.185,,,,,86906,1,100
2023-09-15 14:02:49.771,0.47764325,-2.0614076,-9.794679,-0.011224649,0.052305337,-0.03940081,-0.65999997,24.99,25.185,,,,,86906,1,100
2023-09-15 14:02:49.780,0.45609543,-2.112883,-9.707291,-0.016111571,0.052305337,-0.04428773,-0.5925,24.457499,25.605,,,,,86906,1,100
2023-09-15 14:02:49.791,0.4417302,-2.1392193,-9.676167,-0.022220224,0.054748796,-0.04795292,-0.6225,24.84,25.6575,,,,,86906,1,100
2023-09-15 14:02:49.800,0.39743748,-2.1535845,-9.580399,-0.025885414,0.05535966,-0.046120327,-0.6225,24.84,25.6575,,,,,86906,1,100
2023-09-15 14:02:49.811,0.40222588,-2.136825,-9.545682,-0.025274549,0.041309763,-0.03940081,-0.6675,24.9712495,25.6199995,,,,,86906,1,100
2023-09-15 14:02:49.831,0.46327803,-2.0949266,-9.635465,-0.0045051314,0.018096883,-0.010079277,-0.7125,25.102499,25.582499,,,,,86906,1,100
2023-09-15 14:02:49.840,0.49320555,-2.1404164,-9.661801,0.00038179077,-0.0026725354,-0.004581489,-0.7125,25.102499,25.582499,,,,,86906,1,100
2023-09-15 14:02:49.851,0.51475334,-2.195483,-9.706094,0.0022143866,-0.0032834008,0.00030543262,-0.42000000000000004,24.8362495,25.061249,,,,,86906,1,100
2023-09-15 14:02:49.860,0.5315128,-2.231396,-9.719262,0.000992656,-0.001450805,0.003970624,-0.1275,24.57,24.539999,,,,,86906,1,100
2023-09-15 14:02:49.871,0.5434838,-2.207454,-9.692925,-0.001450805,-0.0026725354,0.005192355,-1.17,25.4025,18.27,,,,,86906,1,100
2023-09-15 14:02:49.880,0.5482722,-2.2110453,-9.647436,-0.0032834008,-0.0026725354,0.0070249503,-1.31625,25.2225,19.5,,,,,86906,1,100
2023-09-15 14:02:49.891,0.5638345,-2.172738,-9.639056,-0.0032834008,-0.009392053,0.010079277,-1.4625,25.0425,20.73,,,,,86906,1,100
2023-09-15 14:02:49.900,0.5793968,-2.1152773,-9.664195,-0.006643159900000001,-0.0060322942,0.008246680999999999,-1.18125,25.012500000000003,25.23,,,,,86906,1,100
2023-09-15 14:02:49.911,0.5554548,-2.15957,-9.65821,-0.010002919,-0.0026725354,0.006414085,-0.9,24.9825,29.73,,,,,86906,1,100
2023-09-15 14:02:49.920,0.5434838,-2.1320367,-9.635465,-0.013057245,0.0052687125,0.00580322,-1.07624995,25.18125,29.6699995,,,,,86906,1,100
2023-09-15 14:02:49.931,0.51714754,-2.0913353,-9.654618,-0.014075353666666667,0.010155634333333333,0.006210463433333334,-1.2524999,25.38,29.609999,,,,,86906,1,100
2023-09-15 14:02:49.940,0.46088383,-2.136825,-9.624691,-0.015093462333333335,0.015042556166666667,0.0066177068666666665,-1.2262499,25.1249995,29.598749499999997,,,,,86906,1,100
2023-09-15 14:02:49.952,0.4417302,-2.0829554,-9.606734,-0.016111571,0.019929478,0.0070249503,-1.1999999,24.869999,29.5875,,,,,86906,1,100
2023-09-15 14:02:49.972,0.40342298,-2.088941,-9.646238,-0.015500706,0.019318614,0.0125227375,-1.1999999,24.869999,29.5875,,,,,86906,1,100
2023-09-15 14:02:49.985,0.4141969,-2.098518,-9.67018,-0.014278975,0.013209961,0.019242255,-0.1275,25.2375,20.4525,,,,,86906,1,100
2023-09-15 14:02:50.008,0.4201824,-2.054225,-9.706094,-0.01488984,0.009544769,0.02107485,-0.67875,25.259999999999998,20.834999500000002,,,,,86906,1,100
2023-09-15 14:02:50.019,0.4177882,-2.0039468,-9.672575,-0.015500706,0.005879578,0.022296581,-1.23,25.2825,21.217499,,,,,86906,1,100
2023-09-15 14:02:50.036,0.3890578,-2.0290859,-9.648633,-0.020998493,-0.0051159966,0.024740042,-0.60749996,25.2225,29.085,,,,,86906,1,100
2023-09-15 14:02:50.054,0.38307226,-2.0374656,-9.636662,-0.021609358,-0.010613783,0.03145956,-0.39,24.082499,29.047499,,,,,86906,1,100
2023-09-15 14:02:50.071,0.45729253,-1.9440918,-9.621099,-0.019165898,-0.0045051314,0.038179077,-0.39,24.082499,29.047499,,,,,86906,1,100
2023-09-15 14:02:50.084,0.48961425,-1.9955671,-9.64145,-0.0173333,-0.00022907447,0.040011674,-0.42749998,25.1775,29.092499,,,,,86906,1,100
2023-09-15 14:02:50.103,0.50757074,-1.9069817,-9.697714,-0.0173333,0.000992656,0.036957346,0.3075,24.779999,29.64,,,,,86906,1,100
2023-09-15 14:02:50.120,0.45968673,-1.9500773,-9.714474,-0.0173333,-0.0051159966,0.030848695,0.2625,24.164999,29.602499,,,,,86906,1,100
2023-09-15 14:02:50.135,0.4429273,-1.9572599,-9.727641,-0.01366811,-0.010613783,0.030848695,0.32999998,23.775,30.0225,,,,,86906,1,100
2023-09-15 14:02:50.144,0.44651863,-1.9524715,-9.7240505,-0.0045051314,-0.025274549,0.029626964,0.32999998,23.775,30.0225,,,,,86906,1,100
2023-09-15 14:02:50.160,0.45848963,-1.9452889,-9.643845,0.0046578473,-0.022831088,0.025961773,0.6525,24.127499,29.662498,,,,,86906,1,100
2023-09-15 14:02:50.169,0.47046062,-1.970428,-9.651027,0.00587957795,-0.0197767625,0.024129177,-0.15000000000000002,24.667499,25.964999,,,,,86906,1,100
2023-09-15 14:02:50.184,0.46686932,-1.970428,-9.671378,0.0071013086,-0.016722437,0.022296581,-0.9525,25.207499,22.2675,,,,,86906,1,100
2023-09-15 14:02:50.200,0.4213795,-2.0278888,-9.619903,0.0052687125,-0.016722437,0.016187929,-0.66749996,24.7125,20.805,,,,,86906,1,100
2023-09-15 14:02:50.222,0.39863458,-2.0242975,-9.677363,0.008323039,-0.019165898,0.015577064,-0.6525,25.2825,21.24,,,,,86906,1,100
2023-09-15 14:02:50.240,0.41299978,-2.0099323,-9.7324295,0.0071013086,-0.020387627,0.016798794,-0.72749996,24.922499,21.592499,,,,,86906,1,100
2023-09-15 14:02:50.249,0.4225766,-2.0482395,-9.715671,0.0022143866,-0.019776762,0.016187929,-0.9675,25.05,21.21,,,,,86906,1,100
2023-09-15 14:02:50.260,0.4225766,-2.0362685,-9.696517,-0.010002919,-0.011224649,0.0143553335,-0.9675,25.05,21.21,,,,,86906,1,100
2023-09-15 14:02:50.270,0.4417302,-1.9955671,-9.66659,-0.012446379,-0.0045051314,0.0143553335,-0.6375,25.515,21.4125,,,,,86906,1,100
2023-09-15 14:02:50.280,0.44891283,-1.9572599,-9.64145,-0.012446379,-0.0008399397,0.013133603,-0.6375,25.515,21.4125,,,,,86906,1,100
2023-09-15 14:02:50.289,0.4285621,-1.9393034,-9.639056,-0.008781188,-0.0008399397,0.011911872,-0.4725,24.93,20.842499,,,,,86906,1,100
2023-09-15 14:02:50.300,0.415394,-1.9357121,-9.635465,-0.0045051314,-0.0045051314,0.011911872,-0.4725,24.93,20.842499,,,,,86906,1,100
2023-09-15 14:02:50.310,0.40821138,-1.9321208,-9.654618,-0.0008399397,-0.0075594573,0.011911872,-0.57,24.63,20.865,,,,,86906,1,100
2023-09-15 14:02:50.320,0.4141969,-1.9405005,-9.67856,0.0022143866,-0.0081703225,0.0106901415,-0.57,24.63,20.865,,,,,86906,1,100
2023-09-15 14:02:50.340,0.4321534,-1.9416976,-9.710882,0.004046982,-0.0075594573,0.010079277,-0.5475,24.9375,21.015,,,,,86906,1,100
2023-09-15 14:02:50.351,0.4249708,-1.9979613,-9.709685,0.003436117,-0.0075594573,0.0070249503,-1.02,25.1775,20.414999,,,,,86906,1,100
2023-09-15 14:02:50.369,0.4249708,-1.9752164,-9.68694,-0.0008399397,-0.0032834008,0.0033597588,-1.02,25.1775,20.414999,,,,,86906,1,100
2023-09-15 14:02:50.380,0.41060558,-2.043451,-9.67856,-0.0020616702,-0.0032834008,0.0009162979,-0.42,25.05,19.8375,,,,,86906,1,100
2023-09-15 14:02:50.391,0.4237737,-1.9919758,-9.685743,-0.0026725354,-0.0045051314,0.0027488936,-0.6225,25.545,20.6775,,,,,86906,1,100
2023-09-15 14:02:50.411,0.41299978,-2.0135236,-9.694122,0.000992656,-0.0081703225,0.005192355,-0.6225,25.545,20.6775,,,,,86906,1,100
2023-09-15 14:02:50.420,0.39264908,-2.019509,-9.69532,0.0022143866,-0.008781188,0.0070249503,-0.082499996,24.457499,29.047499,,,,,86906,1,100
2023-09-15 14:02:50.431,0.39264908,-2.0147207,-9.680955,0.0028252518,-0.0081703225,0.008857546,-0.037499998,24.675,25.035,,,,,86906,1,100
2023-09-15 14:02:50.440,0.40342298,-1.9812019,-9.665392,0.0028252518,-0.009392053,0.0106901415,0.08250000100000002,24.615000000000002,25.035,,,,,86906,1,100
2023-09-15 14:02:50.451,0.40581718,-1.9596541,-9.653421,0.0028252518,-0.010002919,0.011911872,0.2025,24.555,25.035,,,,,86906,1,100
2023-09-15 14:02:50.471,0.40102878,-1.9800048,-9.674969,-0.001450805,-0.0032834008,0.010079277,0.0525,24.5625,25.432499,,,,,86906,1,100
2023-09-15 14:02:50.481,0.40821138,-1.9847932,-9.683349,-0.001450805,-0.0032834008,0.008246681,0.0525,24.5625,25.432499,,,,,86906,1,100
2023-09-15 14:02:50.500,0.427365,-1.9979613,-9.692925,0.00038179077,-0.0045051314,0.00580322,-0.12,24.5775,25.154999,,,,,86906,1,100
2023-09-15 14:02:50.511,0.4141969,-2.0231004,-9.691729,-0.0008399397,-0.0051159966,0.0033597588,-0.35999998,24.8025,25.695,,,,,86906,1,100
2023-09-15 14:02:50.528,0.40940848,-2.0326772,-9.662998,0.00099265605,-0.0054214293,0.0033597588,-0.35999998,24.8025,25.695,,,,,86906,1,100
2023-09-15 14:02:50.540,0.39145198,-1.9728222,-9.625888,0.0028252518,-0.005726862,0.0033597588,-0.1125,25.2225,25.005,,,,,86906,1,100
2023-09-15 14:02:50.552,0.40701428,-1.9512744,-9.648633,0.0064904434,-0.0026725354,0.0021380284,0.255,24.682499,25.019999,,,,,86906,1,100
2023-09-15 14:02:50.569,0.3890578,-1.9967642,-9.701305,0.0028252518,0.0022143866,-0.0033597588,0.255,24.682499,25.019999,,,,,86906,1,100
2023-09-15 14:02:50.580,0.37110126,-2.0458453,-9.7084875,-0.0008399397,0.0028252518,-0.005192355,0.067499995,25.289999,25.5525,,,,,86906,1,100
2023-09-15 14:02:50.600,0.37349546,-2.0685902,-9.700109,-0.008781188,0.0016035213,-0.004581489,0.037499998,24.6975,24.855,,,,,86906,1,100
2023-09-15 14:02:50.609,0.39624038,-2.0446482,-9.660604,-0.009392053,-0.001450805,0.00030543262,-0.2175,24.345,28.904999,,,,,86906,1,100
2023-09-15 14:02:50.620,0.3854665,-2.0147207,-9.637859,-0.0051159966,-0.00022907447,0.0009162979,-0.2175,24.345,28.904999,,,,,86906,1,100
2023-09-15 14:02:50.631,0.39264908,-1.9608512,-9.631873,0.000992656,-0.00022907447,0.0009162979,0.082499996,24.435,28.807499,,,,,86906,1,100
2023-09-15 14:02:50.651,0.39983168,-1.9536686,-9.694122,0.0046578473,-0.00022907447,0.0009162979,0.81,24.5175,25.912498,,,,,86906,1,100
2023-09-15 14:02:50.660,0.37708676,-1.9919758,-9.710882,0.0071013086,-0.0020616702,-0.0015271631,0.81,24.5175,25.912498,,,,,86906,1,100
2023-09-15 14:02:50.671,0.35075054,-2.0482395,-9.712079,0.0064904434,-0.0032834008,-0.0015271631,0.555,24.435,25.935,,,,,86906,1,100
2023-09-15 14:02:50.681,0.35434186,-2.0649989,-9.676167,0.0052687125,-0.0032834008,-0.00030543262,0.555,24.435,25.935,,,,,86906,1,100
2023-09-15 14:02:50.700,0.39743748,-1.9764135,-9.617508,0.004046982,-0.0020616702,0.0009162979,-0.12,24.6675,25.057499,,,,,86906,1,100
2023-09-15 14:02:50.711,0.40940848,-1.9548657,-9.603143,0.0022143866,-0.0020616702,0.00030543262,-0.2625,24.9375,27.84,,,,,86906,1,100
2023-09-15 14:02:50.720,0.40821138,-1.9632454,-9.605537,0.00038179077,-0.0020616702,-0.0021380284,-0.2625,24.9375,27.84,,,,,86906,1,100
2023-09-15 14:02:50.731,0.40821138,-1.9979613,-9.665392,-0.001450805,-0.0032834008,-0.0027488936,-0.022499999,24.592499,28.109999,,,,,86906,1,100
